"customerID","tenure","cancel","InternetService"
"0017-IUDMW",72,1,"Fiber optic"
"8706-HRADD",21,1,"DSL"
"9955-QOPOY",69,1,"DSL"
"4385-ZKVNW",44,1,"DSL"
"5446-DKWYW",61,1,"DSL"
"2034-CGRHZ",24,0,"Fiber optic"
"5797-APWZC",1,0,"Fiber optic"
"3683-QKIUE",6,0,"DSL"
"4228-ZGYUW",4,0,"Fiber optic"
"9031-ZVQPT",72,1,"Fiber optic"
"2990-IAJSV",72,1,"DSL"
"8107-KNCIM",14,1,"Fiber optic"
"9027-YFHQJ",7,1,"No"
"5176-LDKUH",48,1,"Fiber optic"
"4644-OBGFZ",55,1,"No"
"7926-IJOOU",1,1,"No"
"6480-YAGIY",45,1,"Fiber optic"
"4029-HPFVY",3,1,"Fiber optic"
"7602-DBTOU",71,1,"No"
"5345-BMKWB",8,1,"No"
"3519-ZKXGG",3,0,"Fiber optic"
"5457-COLHT",69,1,"DSL"
"6416-TVAIH",1,0,"Fiber optic"
"5451-YHYPW",72,1,"Fiber optic"
"5108-ADXWO",11,0,"Fiber optic"
"7998-WNZEM",71,1,"DSL"
"3066-RRJIO",1,0,"Fiber optic"
"4664-NJCMS",33,1,"DSL"
"0307-BCOPK",16,1,"No"
"7629-WFGLW",56,1,"Fiber optic"
"2542-HYGIQ",1,1,"No"
"6715-OFDBP",5,0,"DSL"
"5016-LIPDW",57,1,"No"
"6481-LXPWL",56,1,"DSL"
"1567-DSCIC",8,0,"Fiber optic"
"2150-UWTFY",22,0,"DSL"
"6124-ACRHJ",1,1,"No"
"9362-MWODR",40,1,"DSL"
"9975-GPKZU",46,1,"No"
"9625-RZFUK",63,1,"No"
"5153-LXKDT",68,1,"Fiber optic"
"5161-UBZXI",69,1,"Fiber optic"
"1020-JPQOW",56,1,"Fiber optic"
"7919-ZODZZ",10,1,"DSL"
"0565-JUPYD",63,1,"Fiber optic"
"6867-ACCZI",24,1,"DSL"
"5939-XAIXZ",19,1,"DSL"
"9054-FOWNV",22,1,"Fiber optic"
"2683-BPJSO",29,0,"Fiber optic"
"2157-MXBJS",13,0,"DSL"
"8207-VVMYB",70,1,"No"
"9732-EQMWY",49,1,"Fiber optic"
"9360-AHGNL",43,0,"Fiber optic"
"1087-UDSIH",3,0,"No"
"5269-NRGDP",42,1,"DSL"
"6195-MELTI",57,1,"DSL"
"5485-WUYWF",2,0,"DSL"
"2121-JAFOM",72,1,"Fiber optic"
"8818-DOPVL",46,1,"Fiber optic"
"2632-UCGVD",66,0,"Fiber optic"
"5445-PZWGX",62,0,"Fiber optic"
"1227-UDMZR",72,1,"DSL"
"5198-HQAEN",35,1,"Fiber optic"
"9170-CCKOU",17,0,"Fiber optic"
"2167-FQSTQ",72,1,"DSL"
"2819-GWENI",28,1,"No"
"1043-YCUTE",56,0,"No"
"3814-MLAXC",31,0,"Fiber optic"
"3572-UUHRS",45,1,"No"
"2692-PFYTJ",1,1,"No"
"1226-UDFZR",2,0,"DSL"
"5955-EPOAZ",6,1,"No"
"6821-JPCDC",48,1,"Fiber optic"
"8815-LMFLX",25,1,"No"
"9135-HSWOC",64,1,"No"
"8582-KRHPJ",50,1,"DSL"
"5811-IWXYM",52,1,"Fiber optic"
"7044-YAACC",4,1,"Fiber optic"
"8189-XRIKE",32,1,"Fiber optic"
"1506-YJTYT",45,1,"DSL"
"4123-DVHPH",9,1,"Fiber optic"
"6425-YQLLO",66,0,"Fiber optic"
"5442-UTCVD",3,0,"Fiber optic"
"2228-BZDEE",54,1,"No"
"7734-DBOAI",1,0,"DSL"
"2789-CZANW",64,1,"Fiber optic"
"2091-RFFBA",31,0,"Fiber optic"
"2114-MGINA",14,0,"Fiber optic"
"7596-LDUXP",12,1,"Fiber optic"
"3740-RLMVT",67,1,"DSL"
"4489-SNOJF",35,0,"DSL"
"2192-OZITF",45,1,"DSL"
"5651-CPDND",10,1,"DSL"
"2186-QZEYA",29,1,"DSL"
"1131-ALZWV",24,1,"No"
"7729-XBTWX",66,1,"No"
"9134-WYRVP",51,1,"Fiber optic"
"3284-SVCRO",45,1,"No"
"9732-OUYRN",49,1,"No"
"0559-CKHUS",29,1,"No"
"2931-SVLTV",40,1,"Fiber optic"
"6899-PPEEA",37,0,"Fiber optic"
"7504-UWHNB",25,1,"Fiber optic"
"2582-FFFZR",22,1,"DSL"
"8908-NMQTX",72,1,"DSL"
"2187-LZGPL",7,0,"DSL"
"1431-AIDJQ",33,1,"DSL"
"6288-LBEAR",23,1,"Fiber optic"
"4597-NUCQV",24,0,"Fiber optic"
"9019-QVLZD",1,0,"Fiber optic"
"8413-YNHNV",69,1,"DSL"
"5808-TOTXO",3,1,"No"
"4369-NYSCF",56,1,"DSL"
"6333-YDVLT",65,1,"Fiber optic"
"5324-KTGCG",71,1,"No"
"5599-HVLTW",14,1,"Fiber optic"
"7394-LWLYN",2,1,"Fiber optic"
"3707-LRWZD",32,0,"Fiber optic"
"6873-UDNLD",40,1,"DSL"
"2700-LUEVA",1,1,"No"
"1455-ESIQH",1,0,"Fiber optic"
"0958-YHXGP",7,1,"Fiber optic"
"1101-SSWAG",15,1,"DSL"
"2979-SXESE",17,0,"Fiber optic"
"4013-TLDHQ",19,0,"Fiber optic"
"5743-KHMNA",71,1,"No"
"4194-FJARJ",54,1,"DSL"
"5325-UWTWJ",31,1,"Fiber optic"
"3969-GYXEL",11,1,"Fiber optic"
"9208-OLGAQ",18,1,"Fiber optic"
"3244-CQPHU",72,1,"Fiber optic"
"2674-MLXMN",71,1,"Fiber optic"
"9708-HPXWZ",5,1,"DSL"
"6992-TKNYO",38,1,"DSL"
"4468-YDOVK",5,1,"DSL"
"3754-DXMRT",2,0,"DSL"
"5792-JALQC",52,1,"DSL"
"7130-VTEWQ",8,0,"Fiber optic"
"2200-DSAAL",68,1,"DSL"
"4302-ZYFEL",69,1,"No"
"9351-LZYGF",42,1,"DSL"
"4366-CTOUZ",50,1,"Fiber optic"
"6121-VZNQB",1,0,"No"
"7903-CMPEY",1,0,"Fiber optic"
"1518-OMDIK",33,1,"DSL"
"6671-NGWON",7,1,"No"
"0595-ITUDF",64,1,"Fiber optic"
"6996-KNSML",1,0,"Fiber optic"
"1955-IBMMB",59,1,"No"
"0096-BXERS",6,1,"DSL"
"3806-YAZOV",3,1,"No"
"7998-ZLXWN",15,1,"No"
"6253-WRFHY",13,1,"DSL"
"9133-AYJZG",23,1,"Fiber optic"
"2675-OTVVJ",31,1,"Fiber optic"
"8680-CGLTP",29,1,"DSL"
"8430-TWCBX",49,1,"No"
"5018-GWURO",56,1,"Fiber optic"
"6741-QRLUP",63,1,"DSL"
"4737-HOBAX",63,1,"DSL"
"0537-QYZZN",24,1,"Fiber optic"
"3340-QBBFM",36,1,"DSL"
"1704-NRWYE",9,0,"Fiber optic"
"2592-SEIFQ",3,0,"DSL"
"8200-KLNYW",21,1,"DSL"
"3372-CDXFJ",13,1,"No"
"4781-ZXYGU",1,1,"No"
"7632-YUTXB",25,1,"No"
"2718-YSKCS",71,1,"No"
"9896-UYMIE",66,1,"Fiber optic"
"0853-NWIFK",45,1,"Fiber optic"
"8212-CRQXP",22,1,"Fiber optic"
"6980-CDGFC",67,1,"No"
"7691-XVTZH",68,1,"Fiber optic"
"7481-ATQQS",49,0,"Fiber optic"
"2277-VWCNI",4,1,"DSL"
"1088-CNNKB",63,1,"DSL"
"8642-GVWRF",2,0,"Fiber optic"
"1930-BZLHI",21,1,"No"
"3400-ESFUW",55,0,"DSL"
"5868-YTYKS",1,1,"No"
"3525-DVKFN",17,1,"No"
"1482-OXZSY",30,1,"Fiber optic"
"0377-JBKKT",22,1,"DSL"
"5778-BVOFB",9,1,"DSL"
"3373-YZZYM",1,1,"No"
"2057-ZBLPD",21,0,"Fiber optic"
"0228-MAUWC",19,1,"DSL"
"5502-RLUYV",69,0,"Fiber optic"
"0023-HGHWL",1,0,"DSL"
"7663-YJHSN",72,1,"Fiber optic"
"4915-BFSXL",70,1,"DSL"
"3086-RUCRN",66,1,"Fiber optic"
"5215-LNLDJ",7,1,"DSL"
"7576-JMYWV",46,1,"Fiber optic"
"9039-RBEEE",39,0,"DSL"
"0257-KXZGU",32,1,"DSL"
"1307-ATKGB",24,1,"Fiber optic"
"8417-FMLZI",6,0,"Fiber optic"
"3714-XPXBW",37,1,"DSL"
"1850-AKQEP",8,1,"No"
"2824-DXNKN",72,1,"DSL"
"5227-JSCFE",71,1,"DSL"
"0848-ZGQIJ",16,1,"Fiber optic"
"3621-CHYVB",57,1,"DSL"
"8042-RNLKO",66,1,"No"
"1792-UXAFY",17,0,"Fiber optic"
"5372-FBKBN",21,1,"No"
"0420-TXVSG",66,1,"DSL"
"6217-TOWGS",17,1,"DSL"
"0515-YPMCW",1,0,"Fiber optic"
"0378-XSZPU",58,0,"DSL"
"1045-LTCYT",8,1,"No"
"1544-JJMYL",27,1,"DSL"
"4636-JGAAI",34,1,"Fiber optic"
"6874-SGLHU",30,1,"Fiber optic"
"5951-AOFIH",33,1,"DSL"
"4729-XKASR",1,0,"DSL"
"3059-NGMXB",14,1,"DSL"
"8652-YHIYU",16,1,"Fiber optic"
"5278-PNYOX",49,1,"Fiber optic"
"5449-FIBXJ",19,0,"Fiber optic"
"3486-HOOGQ",70,1,"DSL"
"5061-PBXFW",32,1,"DSL"
"8630-FJLIB",18,1,"Fiber optic"
"3891-NLXJB",37,1,"DSL"
"4749-OJKQU",4,1,"Fiber optic"
"0577-WHMEV",16,1,"Fiber optic"
"5453-AXEPF",17,1,"Fiber optic"
"3639-XJHKQ",19,1,"DSL"
"3716-LRGXK",60,1,"Fiber optic"
"2263-SFSQZ",51,1,"No"
"9950-MTGYX",28,1,"No"
"3397-AVTKU",43,1,"DSL"
"4825-FUREZ",42,1,"No"
"9837-BMCLM",3,0,"Fiber optic"
"2672-OJQZP",1,1,"DSL"
"0137-UDEUO",3,0,"No"
"3134-DSHVC",63,1,"Fiber optic"
"6161-UUUTA",3,0,"Fiber optic"
"7821-DPRQE",68,1,"Fiber optic"
"6543-XRMYR",30,0,"Fiber optic"
"2001-EWBQU",60,1,"Fiber optic"
"4925-LMHOK",15,0,"DSL"
"1608-GMEWB",45,1,"Fiber optic"
"6695-AMZUF",70,1,"DSL"
"1455-UGQVH",10,0,"Fiber optic"
"8410-BGQXN",4,1,"No"
"8280-MQRQN",1,0,"DSL"
"1619-YWUBB",68,1,"No"
"7611-YKYTC",22,1,"Fiber optic"
"2037-SGXHH",38,0,"Fiber optic"
"3178-FESZO",1,0,"Fiber optic"
"0365-GXEZS",18,1,"Fiber optic"
"0082-OQIQY",29,1,"Fiber optic"
"6087-MVHJH",16,0,"Fiber optic"
"4603-JANFB",1,0,"Fiber optic"
"3018-TFTSU",12,0,"Fiber optic"
"3606-SBKRY",31,1,"DSL"
"4806-KEXQR",4,0,"Fiber optic"
"0667-NSRGI",48,1,"DSL"
"7083-YNSKY",15,0,"No"
"6893-ODYYE",50,1,"Fiber optic"
"8242-JSVBO",7,1,"DSL"
"2479-BRAMR",41,0,"Fiber optic"
"9541-ZPSEA",68,1,"Fiber optic"
"2665-NPTGL",26,1,"Fiber optic"
"1139-WUOAH",57,1,"DSL"
"4693-VWVBO",3,1,"No"
"7434-SHXLS",1,0,"No"
"6937-GCDGQ",19,1,"DSL"
"0988-JRWWP",3,1,"DSL"
"5075-JSDKI",59,1,"No"
"7908-QCBCA",1,0,"Fiber optic"
"8644-XYTSV",42,1,"DSL"
"6711-FLDFB",7,0,"Fiber optic"
"3873-WOSBC",67,1,"No"
"7465-ZZRVX",1,1,"Fiber optic"
"7975-JMZNT",66,1,"DSL"
"7251-XFOIL",61,1,"Fiber optic"
"4116-IQRFR",4,1,"No"
"3714-JTVOV",42,0,"Fiber optic"
"8259-DZLIZ",64,1,"DSL"
"0442-ZXKVS",54,1,"Fiber optic"
"7853-WNZSY",1,1,"No"
"3120-FAZKD",54,1,"No"
"8606-OEGQZ",18,1,"No"
"0225-ZORZP",3,1,"Fiber optic"
"4702-IOQDC",1,0,"Fiber optic"
"9489-JMTTN",72,1,"DSL"
"0575-CUQOV",60,1,"Fiber optic"
"0967-BMLBD",11,1,"No"
"6178-KFNHS",12,0,"Fiber optic"
"2830-LEWOA",61,1,"Fiber optic"
"5006-MXVRN",39,1,"No"
"1264-BYWMS",55,0,"Fiber optic"
"9658-WYUFB",17,0,"Fiber optic"
"8327-WKMIE",37,1,"No"
"6917-FIJHC",72,1,"No"
"5329-KRDTM",72,1,"DSL"
"7797-EJMDP",8,1,"DSL"
"3530-VWVGU",22,1,"No"
"2013-SGDXK",1,0,"Fiber optic"
"6368-NWMCE",38,1,"DSL"
"3633-CDBUW",17,1,"DSL"
"0707-HOVVN",70,1,"DSL"
"8580-QVLOC",72,0,"DSL"
"3956-MGXOG",28,1,"Fiber optic"
"9274-UARKJ",15,1,"Fiber optic"
"4077-HWUYD",72,1,"DSL"
"2012-NWRPA",11,0,"Fiber optic"
"8808-ELEHO",8,0,"Fiber optic"
"0103-CSITQ",57,1,"Fiber optic"
"3506-LCJDC",1,0,"No"
"8671-KKKOS",46,1,"DSL"
"7305-ZWMAJ",30,1,"No"
"9518-XXBXE",10,1,"Fiber optic"
"3934-HXCFZ",23,0,"Fiber optic"
"6578-KRMAW",32,1,"Fiber optic"
"4860-IJUDE",13,1,"Fiber optic"
"7666-WKRON",39,0,"Fiber optic"
"9688-YGXVR",44,1,"Fiber optic"
"0423-UDIJQ",9,1,"DSL"
"1945-XISKS",67,1,"No"
"4910-AQFFX",9,0,"Fiber optic"
"2154-KVJFF",15,0,"Fiber optic"
"5360-LJCNJ",71,1,"Fiber optic"
"2607-FBDFF",1,1,"DSL"
"9647-ERGBE",30,0,"Fiber optic"
"3428-XZMAZ",1,0,"Fiber optic"
"1100-DDVRV",17,1,"DSL"
"0378-TOVMS",3,0,"Fiber optic"
"4355-HBJHH",67,0,"DSL"
"6728-WYQBC",1,1,"No"
"9058-CBREO",1,0,"DSL"
"9029-FEGVJ",32,1,"Fiber optic"
"7216-KAOID",41,1,"No"
"0318-QUUOB",1,0,"Fiber optic"
"6145-NNPNO",1,1,"DSL"
"5520-FVEWJ",12,0,"Fiber optic"
"5339-TJFEK",62,1,"Fiber optic"
"5572-ZDXHY",22,0,"Fiber optic"
"2074-GUHPQ",17,1,"Fiber optic"
"4625-XMOYM",72,1,"No"
"5827-MWCZK",56,1,"Fiber optic"
"1385-TQOZW",9,1,"No"
"5914-XRFQB",72,1,"Fiber optic"
"4329-YPDDQ",20,1,"Fiber optic"
"4804-NCPET",19,1,"No"
"3750-CKVKH",2,0,"Fiber optic"
"5944-UGLLK",53,1,"DSL"
"8063-GBATB",27,0,"Fiber optic"
"7787-BNTZM",6,1,"No"
"2252-ISRNH",9,1,"Fiber optic"
"9415-TPKRV",8,1,"DSL"
"5322-TEUJK",71,1,"Fiber optic"
"4547-KQRTM",10,0,"Fiber optic"
"4877-EVATK",1,0,"No"
"1866-DIOQZ",71,1,"DSL"
"8375-KVTHK",68,1,"Fiber optic"
"2697-NQBPF",34,1,"Fiber optic"
"3709-OIJEA",26,1,"Fiber optic"
"7639-SUPCW",22,0,"DSL"
"1386-ZIKUV",7,1,"No"
"0599-XNYDO",20,1,"Fiber optic"
"6377-WHAOX",60,1,"Fiber optic"
"6855-VLGOS",72,1,"No"
"8999-XXGNS",72,1,"Fiber optic"
"8746-OQQRW",4,1,"No"
"3181-MIZBN",16,1,"No"
"0471-ARVMX",62,1,"Fiber optic"
"7766-CLTIC",10,1,"DSL"
"5650-YLIBA",31,1,"Fiber optic"
"0825-CPPQH",71,1,"No"
"9084-OAYKL",58,1,"No"
"6122-LJADA",70,1,"DSL"
"2400-XIWIO",71,1,"DSL"
"7524-VRLPL",69,1,"DSL"
"1069-XAIEM",1,0,"Fiber optic"
"7569-NMZYQ",72,1,"Fiber optic"
"5201-USSQZ",26,1,"Fiber optic"
"2105-PHWON",33,1,"Fiber optic"
"1494-EJZDW",10,1,"No"
"4884-TVUQF",57,1,"Fiber optic"
"8003-EWNDZ",10,1,"No"
"1897-RCFUM",39,1,"No"
"9256-JTBNZ",11,1,"No"
"4658-HCOHW",21,0,"Fiber optic"
"2211-RMNHO",68,1,"DSL"
"2432-TFSMK",18,1,"Fiber optic"
"3440-JPSCL",6,0,"Fiber optic"
"4929-ROART",18,1,"DSL"
"1834-ABKHQ",52,1,"DSL"
"1741-WTPON",56,1,"Fiber optic"
"3932-IJWDZ",45,1,"Fiber optic"
"1240-HCBOH",67,1,"No"
"3594-KADLU",3,1,"DSL"
"8065-BVEPF",65,1,"Fiber optic"
"3796-ENZGF",63,1,"DSL"
"1734-ZMNTZ",11,1,"No"
"2853-CWQFQ",1,1,"DSL"
"0813-TAXXS",55,1,"DSL"
"2519-TWKFS",25,1,"DSL"
"2889-FPWRM",72,0,"Fiber optic"
"0626-QXNGV",72,1,"No"
"6723-CEGQI",65,1,"DSL"
"6987-XQSJT",54,0,"Fiber optic"
"4732-RRJZC",7,1,"No"
"9499-XPZXM",72,1,"DSL"
"4338-EYCER",21,1,"DSL"
"3007-FDPEA",2,1,"No"
"6350-XFYGW",4,1,"Fiber optic"
"4290-BSXUX",3,0,"Fiber optic"
"8513-OLYGY",72,1,"Fiber optic"
"0311-QYWSS",6,1,"DSL"
"8705-DWKTI",52,1,"Fiber optic"
"8755-IWJHN",69,1,"Fiber optic"
"0325-XBFAC",8,0,"Fiber optic"
"4480-QQRHC",8,1,"Fiber optic"
"0929-PECLO",63,1,"Fiber optic"
"3680-CTHUH",60,1,"Fiber optic"
"1202-KKGFU",12,1,"DSL"
"6112-KTHFQ",13,1,"No"
"1852-XEMDW",22,1,"DSL"
"2462-XIIJB",5,0,"Fiber optic"
"4760-XOHVN",1,0,"No"
"1820-DJFPH",72,1,"No"
"9426-SXNHE",2,1,"No"
"9068-FHQHD",40,1,"No"
"1269-FOYWN",44,1,"No"
"9470-YFUYI",71,1,"DSL"
"7817-BOQPW",2,0,"Fiber optic"
"7402-EYFXX",26,1,"Fiber optic"
"1853-UDXBW",1,0,"Fiber optic"
"9895-VFOXH",1,1,"DSL"
"5458-CQJTA",65,0,"DSL"
"1230-QAJDW",3,1,"DSL"
"5701-ZIKJE",13,1,"DSL"
"5219-YIPTK",33,0,"Fiber optic"
"5032-MIYKT",1,1,"Fiber optic"
"7396-VJUZB",4,1,"DSL"
"9717-QEBGU",2,1,"Fiber optic"
"5172-RKOCB",72,1,"Fiber optic"
"6509-TSGWN",37,1,"No"
"3540-RZJYU",15,0,"Fiber optic"
"3178-CIFOT",23,1,"No"
"2091-MJTFX",30,0,"DSL"
"4530-NDRKU",42,1,"No"
"5985-TBABQ",32,1,"DSL"
"9800-ONTFE",22,1,"Fiber optic"
"6743-HHQPF",42,1,"DSL"
"8455-HIRAQ",8,1,"DSL"
"6616-AALSR",65,1,"Fiber optic"
"0883-EIBTI",2,0,"No"
"9415-ZNBSX",70,1,"DSL"
"4018-KJYUY",22,1,"No"
"0722-TROQR",4,0,"Fiber optic"
"7571-YXDAD",2,0,"Fiber optic"
"3884-UEBXB",67,1,"DSL"
"8780-RSYYU",25,1,"No"
"5537-UXXVS",20,1,"No"
"1791-PQHBB",2,1,"DSL"
"8701-DGLVH",51,1,"No"
"8741-LQOBK",46,1,"DSL"
"3393-FMZPV",25,0,"Fiber optic"
"8082-GHXOP",13,1,"DSL"
"6402-ZFPPI",25,0,"Fiber optic"
"0980-FEXWF",26,1,"DSL"
"7486-KSRVI",43,0,"Fiber optic"
"3011-WQKSZ",19,1,"No"
"8443-WVPSS",10,0,"Fiber optic"
"3006-XIMLN",2,0,"Fiber optic"
"8218-FFJDS",72,1,"DSL"
"1986-PHGZF",18,1,"DSL"
"9965-YOKZB",9,0,"Fiber optic"
"0504-HHAPI",27,0,"Fiber optic"
"9360-OMDZZ",24,1,"Fiber optic"
"6305-YLBMM",69,0,"Fiber optic"
"0345-XMMUG",46,1,"Fiber optic"
"8024-XNAFQ",72,1,"Fiber optic"
"3647-GMGDH",22,0,"Fiber optic"
"2988-GBIVW",70,1,"Fiber optic"
"2832-SCUCO",2,1,"No"
"7036-ZZKBD",31,1,"DSL"
"3791-LGQCY",56,0,"Fiber optic"
"0265-PSUAE",16,1,"Fiber optic"
"0463-TXOAK",52,1,"No"
"0594-UFTUL",13,1,"No"
"9509-MPYOD",35,1,"No"
"9128-CPXKI",59,1,"Fiber optic"
"0129-KPTWJ",72,1,"Fiber optic"
"8166-ZZTFS",66,0,"DSL"
"5855-EIBDE",49,1,"Fiber optic"
"5365-LLFYV",2,1,"DSL"
"5956-YHHRX",21,1,"Fiber optic"
"6008-NAIXK",54,1,"DSL"
"2956-GGUCQ",24,0,"Fiber optic"
"1928-BXYIV",1,1,"DSL"
"5760-FXFVO",6,1,"Fiber optic"
"6595-COKXZ",1,0,"DSL"
"0961-ZWLVI",49,1,"Fiber optic"
"5181-OABFK",56,1,"DSL"
"4007-NHVHI",56,1,"Fiber optic"
"7816-VGHTO",6,1,"DSL"
"5871-DGTXZ",32,1,"No"
"7550-WIQVA",50,1,"Fiber optic"
"7544-ZVIKX",58,1,"Fiber optic"
"0016-QLJIS",65,1,"DSL"
"7508-DQAKK",64,1,"DSL"
"5176-OLSKT",66,1,"DSL"
"9356-AXGMP",38,1,"Fiber optic"
"3556-BVQGL",20,1,"No"
"0362-ZBZWJ",36,0,"Fiber optic"
"8979-CAMGB",64,1,"Fiber optic"
"4211-MMAZN",1,0,"No"
"7581-EBBOU",60,1,"DSL"
"4274-OWWYO",1,0,"Fiber optic"
"5073-RZGBK",50,1,"DSL"
"1541-ETJZO",1,0,"DSL"
"2192-CKRLV",72,1,"DSL"
"3154-HMWUU",60,1,"No"
"6119-SPUDB",46,1,"DSL"
"6522-OIQSX",69,1,"DSL"
"7813-ZGGAW",31,1,"Fiber optic"
"8748-HFWBO",19,1,"No"
"1052-QJIBV",71,1,"No"
"1319-YLZJG",12,1,"Fiber optic"
"4106-HADHQ",39,0,"DSL"
"0723-FDLAY",44,1,"DSL"
"3050-RLLXC",56,1,"DSL"
"9298-WGMRW",72,1,"Fiber optic"
"2369-UAPKZ",5,0,"Fiber optic"
"3088-LHEFH",11,1,"Fiber optic"
"2778-OCLGR",24,0,"DSL"
"6583-KQJLK",15,1,"Fiber optic"
"8544-JNBOX",72,1,"No"
"6681-ZSEXG",56,1,"DSL"
"6139-ZZRBQ",64,1,"No"
"6116-RFVHN",34,1,"Fiber optic"
"0637-KVDLV",2,0,"Fiber optic"
"8884-FEEWR",35,1,"No"
"3125-RAHBV",22,1,"No"
"6633-MPWBS",5,0,"DSL"
"0373-AIVNJ",9,1,"DSL"
"8785-EPNCG",11,0,"No"
"1682-VCOIO",23,1,"No"
"5729-KLZAR",4,0,"Fiber optic"
"2072-ZVJJX",68,1,"No"
"8849-AYPTR",33,1,"Fiber optic"
"9518-IMLHK",31,1,"DSL"
"1582-RAFML",1,0,"DSL"
"3646-ITDGM",56,1,"No"
"8740-CRYFY",1,0,"Fiber optic"
"3569-VLDHH",66,1,"DSL"
"8224-KDLKN",72,1,"No"
"7594-LZNWR",34,1,"Fiber optic"
"4001-TSBTV",58,1,"Fiber optic"
"2962-XPMCQ",2,0,"DSL"
"8727-XDPUD",37,1,"DSL"
"1043-UXOVO",71,1,"Fiber optic"
"1064-FBXNK",1,1,"No"
"3996-ZNWYK",71,1,"No"
"2878-DHMIN",35,1,"No"
"7762-ONLJY",6,1,"No"
"1678-FYZOW",3,0,"Fiber optic"
"5795-BKOYE",69,1,"DSL"
"8627-EHGIP",44,0,"DSL"
"7402-PWYJJ",53,1,"Fiber optic"
"5480-TBGPH",24,0,"Fiber optic"
"0018-NYROU",5,1,"Fiber optic"
"7501-VTYLJ",2,1,"DSL"
"7608-RGIRO",62,1,"No"
"0480-BIXDE",19,1,"Fiber optic"
"5895-QSXOD",9,1,"Fiber optic"
"9814-AOUDH",53,1,"No"
"6175-IRFIT",5,1,"Fiber optic"
"8760-ZRHKE",71,1,"DSL"
"1622-HSHSF",1,1,"No"
"8854-CCVSQ",18,0,"Fiber optic"
"6749-UTDVX",72,1,"Fiber optic"
"5542-DHSXL",4,1,"DSL"
"9102-OXKFY",59,1,"DSL"
"0511-JTEOY",1,0,"Fiber optic"
"5216-WASFJ",31,1,"Fiber optic"
"7808-DVWEP",3,1,"No"
"7067-KSAZT",65,0,"Fiber optic"
"2284-VFLKH",49,1,"Fiber optic"
"0366-NQSHS",2,1,"No"
"6532-YLWSI",53,0,"No"
"3807-BPOMJ",55,1,"Fiber optic"
"3892-NXAZG",72,1,"Fiber optic"
"4948-WBBKL",36,1,"Fiber optic"
"4182-BGSIQ",10,1,"No"
"9300-AGZNL",1,0,"Fiber optic"
"0988-AADSA",72,1,"DSL"
"9972-NKTFD",28,1,"DSL"
"3717-LNXKW",38,1,"Fiber optic"
"5734-EJKXG",61,1,"Fiber optic"
"2207-RYYRL",52,1,"No"
"6729-FZWSY",67,1,"No"
"9695-IDRZR",34,1,"Fiber optic"
"8144-DGHXP",54,1,"DSL"
"7814-LEEVE",1,1,"No"
"1112-CUNAO",15,0,"Fiber optic"
"5175-AOBHI",4,0,"DSL"
"5174-RNGBH",9,0,"DSL"
"8631-WUXGY",46,1,"Fiber optic"
"7270-BDIOA",22,0,"Fiber optic"
"9565-JSNFM",38,0,"Fiber optic"
"5906-DVAPM",55,1,"DSL"
"6654-QGBZZ",1,1,"No"
"8348-JLBUG",64,1,"Fiber optic"
"0607-DAAHE",53,0,"No"
"5641-DMBFJ",58,1,"DSL"
"9200-NLNPD",56,1,"DSL"
"2664-XJZNO",72,1,"Fiber optic"
"9732-KPKBW",1,0,"DSL"
"3339-EAQNV",72,1,"Fiber optic"
"0921-OHLVP",22,1,"Fiber optic"
"3389-YGYAI",8,0,"Fiber optic"
"9560-ARGQJ",16,0,"Fiber optic"
"8350-NYMVI",39,1,"DSL"
"1600-DILPE",12,1,"DSL"
"0536-ESJEP",54,1,"DSL"
"4654-GGUII",18,1,"DSL"
"6478-HRRCZ",32,1,"DSL"
"8510-BBWMU",41,1,"No"
"6857-TKDJV",67,1,"No"
"2360-RDGRO",65,1,"Fiber optic"
"0584-BJQGZ",25,1,"DSL"
"5134-IKDAY",1,0,"Fiber optic"
"1360-XFJMR",67,1,"Fiber optic"
"3070-DVEYC",7,0,"Fiber optic"
"5730-RIITO",43,1,"DSL"
"9058-MJLZC",24,1,"Fiber optic"
"5707-ORNDZ",9,0,"DSL"
"0902-XKXPN",69,1,"No"
"5177-RVZNU",37,1,"No"
"0056-EPFBG",20,1,"DSL"
"8993-IZEUX",7,1,"Fiber optic"
"8696-JKZNU",37,0,"Fiber optic"
"5380-AFSSK",5,0,"Fiber optic"
"8190-ZTQFB",41,1,"DSL"
"0931-MHTEM",54,1,"Fiber optic"
"2055-PDADH",3,0,"Fiber optic"
"7515-LODFU",69,1,"No"
"0440-UEDAI",53,1,"Fiber optic"
"1337-BOZWO",18,1,"DSL"
"0868-VJRDR",64,1,"Fiber optic"
"8714-EUHJO",31,0,"Fiber optic"
"6344-SFJVH",20,1,"DSL"
"3950-VPYJB",57,1,"DSL"
"8041-TMEID",63,1,"Fiber optic"
"7321-ZNSLA",13,1,"DSL"
"6941-KXRRV",48,1,"DSL"
"3721-CNEYS",2,0,"Fiber optic"
"8727-JQFHV",57,1,"No"
"9475-NNDGC",71,1,"Fiber optic"
"1355-KUSBG",7,1,"DSL"
"3688-FTHLT",16,1,"DSL"
"0899-LIIBW",34,1,"Fiber optic"
"2568-OIADY",37,0,"Fiber optic"
"1384-RCUXW",16,1,"Fiber optic"
"5825-XJOCM",48,1,"DSL"
"6848-YLDFR",58,1,"DSL"
"8125-QPFJD",72,1,"DSL"
